Year,Conference,Title,"Compiler optimization","Resource management","Parsing","Low-level compiler optimizations","Semantics of concurrent programs","Array Processing","Garbage Collection","Components and APIs","Program Analysis","Type Systems","Verification","Test generation","Object-Oriented Programming","Analysis of Concurrent Programs","Applications (mobile, systems, networking, web)","Program Logics","Parallelism","Language Design","Models and Modeling","Object-oriented software development"
2008,"OOPSLA","Analyzing the performance of code-copying virtual machines - Gregory B. Prokopski, Clark Verbrugge",99.0914823352,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.7960305952,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,21.2081572486,0.0318900597,0.0318900597
2008,"OOPSLA","Generics of a higher kind - Adriaan Moors, Frank Piessens, Martin Odersky",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.1863265343,0.0318900597,43.8967337468,0.0318900597,0.0318900597,6.0126098978,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","The visitor pattern as a reusable, generic, type-safe component - Bruno C.d.S. Oliveira, Meng Wang, Jeremy Gibbons",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,9.4358937776,0.0318900597,0.0318900597,70.3893864168,0.0318900597,0.0318900597,5.4031536127,0.0318900597,9.5989158987,0.0318900597,3.3321005925
2008,"OOPSLA","Constrained types for object-oriented languages - Nathaniel Nystrom, Vijay Saraswat, Jens Palsberg, Christian Grothoff",7.3063208872,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.9509305240,0.0318900597,0.0318900597,0.0318900597,36.9281820611,0.0318900597,5.6730182857,7.5013733299,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,12.9997415976,10.8636637319
2008,"OOPSLA","Efficient local type inference - Ben Bellamy, Pavel Avgustinov, Oege de Moor, Damien Sereni",11.8436153221,0.0318900597,0.0318900597,0.0318900597,0.0318900597,59.5843338136,0.0318900597,16.3497432161,0.0318900597,22.3498678869,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","Efficient software model checking of soundness of type systems - Michael Roberson, Melanie Harries, Paul T. Darga, Chandrasekhar Boyapati",0.0318900597,0.0318900597,0.0318900597,0.0318900597,24.2359285732,22.1361822531,5.8221596802,0.0318900597,0.0318900597,19.3302493090,45.1015287482,6.0780997322,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.5190821217
2008,"OOPSLA","Deep typechecking and refactoring - Zachary Tatlock, Chris Tucker, David Shuffelton, Ranjit Jhala, Sorin Lerner",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,123.7885012612,0.0318900597,0.0318900597,7.2752788582,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","Java type inference is broken: can we fix it? - Daniel Smith, Robert Cartwright",1.7001990639,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,59.6555383192,0.0318900597,54.4080212976,6.3638015580,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","Delegation-based semantics for modularizing crosscutting concerns - Hans Schippers, Dirk Janssens, Michael Haupt, Robert Hirschfeld",0.0318900597,0.0318900597,0.0318900597,0.0318900597,47.6524823194,0.0318900597,0.0318900597,2.1268093997,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,13.3163784599
2008,"OOPSLA","A theory of aspects as latent topics - Pierre F. Baldi, Cristina V. Lopes, Erik J. Linstead, Sushil K. Bajracharya",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.2824094262,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,122.7813706931
2008,"OOPSLA","Multiple dispatch in practice - Radu Muschevici, Alex Potanin, Ewan Tempero, James Noble",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,11.1711529492,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,53.8926271702,0.0318900597,0.0318900597
2008,"OOPSLA","A tag-based approach for the design and composition of information processing applications - Eric Bouillet, Mark Feblowitz, Zhen Liu, Anand Ranganathan, Anton Riabov",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,23.7694366793,8.4670405497,0.0318900597,2.7832004959,0.0318900597,0.0318900597,0.0318900597,102.1078825137,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","Towards adaptive programming: integrating reinforcement learning into a programming language - Christopher Simpkins, Sooraj Bhat, Charles Isbell, Jr., Michael Mateas",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,74.5549829222,0.0318900597,0.0318900597,18.5087971971,0.0318900597,0.0318900597
2008,"OOPSLA","Join patterns for visual basic - Claudio V. Russo",0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.4594255217,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.4768440574,8.8204882569,0.0318900597,0.0318900597,0.0318900597,10.8924752827,50.5102171797,0.0318900597
2008,"OOPSLA","Whiteoak: introducing structural typing into java - Joseph Gil, Itay Maman",5.5732463415,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,13.5834053309,0.0318900597,36.0325047499,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,10.9384038163
2008,"OOPSLA","Mixing source and bytecode: a case for compilation by normalization - Lennart C.L. Kats, Martin Bravenboer, Eelco Visser",6.3936241784,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,10.0258384000,0.0318900597,0.0318900597,2.5158519962,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,49.8932380252,3.3308976985,0.0318900597
2008,"OOPSLA","Tolerating memory leaks - Michael D. Bond, Kathryn S. McKinley",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,44.8361707745,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,80.2276093448,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","Jolt: lightweight dynamic analysis and removal of object churn - Ajeet Shankar, Matthew Arnold, Rastislav Bodik",5.4931427550,0.0318900597,0.0318900597,6.5226548068,0.0318900597,0.0318900597,71.6890025175,3.8708019269,10.5838482920,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
2008,"OOPSLA","QVM: an efficient runtime for detecting defects in deployed systems - Matthew Arnold, Martin Vechev, Eran Yahav",0.0318900597,68.7088019111,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.3950979953,5.0358032377,0.0318900597,0.0318900597,0.0318900597,43.6586163178,0.0318900597,11.3611308365,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Carrier arrays: an idiom-preserving extension to APL - P. Geoffrey Lowney",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,34.7926975926,0.0318900597,0.0318900597,0.0318900597,15.2013159083,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,38.1016566781,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Position paper on optimizing compilers - S. C. Johnson",3.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","A program development tool - C. N. Alberga, A. L. Brown, G. B. Leeman, Jr., M. Mikelsons, M. N. Wegman",0.0318900597,49.8641159503,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,13.1996641690,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Incremental evaluation for attribute grammars with application to syntax-directed editors - Alan Demers, Thomas Reps, Tim Teitelbaum",0.0318900597,0.0318900597,24.7153501872,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.5302888354,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,24.8500311564,0.0318900597
1981,"POPL","Linear cost is sometimes quadratic - Barry K. Rosen",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,7.1725684313,1.7373001464,0.0318900597,108.1858016013,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Formal program testing - Robert Cartwright",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,37.0169186551,20.0468614642,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","On the advantages of free choice: a symmetric and fully distributed solution to the dining philosophers problem - Daniel Lehmann, Michael O. Rabin",0.0318900597,10.6489382360,0.0318900597,0.0318900597,47.5934245913,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.8533073516,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Axiomatic definitions of programming languages, II - Joseph Y. Halpern, Albert R. Meyer",0.0318900597,0.0318900597,0.0318900597,0.0318900597,22.4527026754,0.0318900597,0.0318900597,0.0318900597,2.5303257943,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,9.1126417092,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Program verification based on denotation semantics - Wolfgang Polak",0.0318900597,0.0318900597,0.0318900597,0.0318900597,37.2762906855,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,15.3278057784,0.0318900597,0.0318900597,0.0318900597,0.0318900597,12.4915737151,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Program logic without binding is decidable - V. R. Pratt",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,36.0964987266,0.0318900597,5.9672813927,0.0318900597,0.0318900597
1981,"POPL","The temporal logic of branching time - Mordechai Ben-Ari, Zohar Manna, Amir Pnueli",0.0318900597,5.1685611907,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,44.8952189286,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Paths: an abstract alternative to pointers - Robert Cartwright, Robert Hood, Philip Matthews",0.0318900597,0.0318900597,0.0318900597,0.0318900597,10.7806738889,0.0318900597,2.8478412735,0.0318900597,8.7325232923,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,29.7665217839,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Verification of attribute grammar - Takuya Katayama, Yutaka Hoshino",6.2742058844,0.0318900597,53.7681049302,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,32.8723046188,0.0318900597,2.0631834464,0.0318900597,0.0318900597,61.1816514186,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1981,"POPL","Inferring types in Smalltalk - Norihisa Suzuki",8.8381201278,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,59.8565728913,113.2002195199,0.0318900597,12.9593815973,194.4039123693,0.0318900597,0.0318900597,3.6080313379,0.0318900597,21.3569925742,0.0318900597,0.0318900597
1981,"POPL","Program optimization and exception handling - John Hennessy",0.0318900597,0.0318900597,0.0318900597,8.0457909938,0.0318900597,0.0318900597,0.0318900597,0.0318900597,13.1990424449,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,21.8508367403,0.0318900597,0.0318900597
1981,"POPL","Dependence graphs and compiler optimizations - D. J. Kuck, R. H. Kuhn, D. A. Padua, B. Leasure, M. Wolfe",0.0318900597,0.0318900597,0.0318900597,23.9690195110,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.5727965903,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,8.5538540777,0.0318900597
1981,"POPL","Modeling of problem domains for driving program development systems - J. Ramanathan, C. J. Shubra",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,7.0318900597,0.0318900597
1981,"POPL","Program improvement by internal specialization - William L. Scherlis",0.0318900597,0.0318900597,32.4156233463,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,28.9504154192,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,24.5594601144,0.0318900597,0.0318900597,0.0318900597,7.2020613587
1981,"POPL","Programming primitives for database languages - Ashok K. Chandra",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,46.6461902201,0.0318900597,0.0318900597,0.0318900597,8.4524280984,0.0318900597,0.0318900597,9.6978246039,0.0318900597,0.0318900597,0.0318900597,0.0318900597,10.3311173163,0.0318900597,0.0318900597
1981,"POPL","Paging as a \"language processing\" task - Michael W. Condry",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,43.2790052347,11.2312863313,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,8.0811089669,11.5361597057,0.0318900597
1981,"POPL","Making the world safe for garbage collection - Susan Owicki",0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.0249233017,0.0318900597,11.9555797627,0.0318900597,0.0318900597,0.0318900597,23.5285355151,0.0318900597,0.0318900597,0.0318900597,1.9996392078,0.0318900597,0.0318900597,6.6507725109,0.0318900597,0.0318900597
1981,"POPL","Forward debate: the role of global optimization in compilers of the future - Patricia C. Goldberg",2.7561070484,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.3076730710
1981,"POPL","Position paper on optimizing compilers - W. H. Harrison",3.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","AnnoDomini: from type theory to Year 2000 conversion tool - Peter Harry Eidorff, Fritz Henglein, Christian Mossin, Henning Niss, Morten Heine Sørensen, Mads Tofte",3.0981585151,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.9656216042,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Aggregate structure identification and its application to program analysis - G. Ramalingam, John Field, Frank Tip",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,6.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Relevant context inference - Ramkrishna Chatterjee, Barbara G. Ryder, William A. Landi",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","A core calculus of dependency - Martín Abadi, Anindya Banerjee, Nevin Heintze, Jon G. Riecke",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Principality and decidable type inference for finite-rank intersection types - A. J. Kfoury, J. B. Wells",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,7.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Representing layered monads - Andrzej Filinski",0.0318900597,0.0318900597,2.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Stochastic processes as concurrent constraint programs - Vineet Gupta, Radha Jagadeesan, Prakash Panangaden",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.5248819619,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.5388981574,0.0318900597
1999,"POPL","Extending the scope of syntactic abstraction - Oscar Waddell, R. Kent Dybvig",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.0318900597,0.0318900597,0.0318900597
1999,"POPL","Dependent types in practical programming - Hongwei Xi, Frank Pfenning",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","JFlow: practical mostly-static information flow control - Andrew C. Myers",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.2834140561,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.7803660632,0.0318900597
1999,"POPL","Optimal code selection in DAGs - M. Anton Ertl",0.0318900597,0.0318900597,0.0318900597,4.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Once upon a polymorphic type - Keith Wansbrough, Simon Peyton Jones",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Type-safe linking and modular assembly language - Neal Glew, Greg Morrisett",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Typed memory management in a calculus of capabilities - Karl Crary, David Walker, Greg Morrisett",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.3139794335,0.0318900597,0.0318900597,0.0318900597,2.7498006858,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Type-based analysis of uncaught exceptions - François Pessaux, Xavier Leroy",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,4.0318900597,0.0318900597,0.0318900597
1999,"POPL","Constraint systems for useless variable elimination - Mitchell Wand, Igor Siveroni",0.0318900597,0.0318900597,0.0318900597,2.0403956219,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.0233844974,0.0318900597
1999,"POPL","Continuous grammars - Martin Ruckert",0.0318900597,0.0318900597,2.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Quasi-linear types - Naoki Kobayashi",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.0318900578,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.0318900615,0.0318900597
1999,"POPL","Improvement in a lazy context: an operational theory for call-by-need - Andrew Moran, David Sands",0.0318900597,0.0318900597,1.7335313544,0.0318900597,4.3302487649,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","A compositional account of the Java virtual machine - Phillip M. Yelland",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","A simple, comprehensive type system for Java bytecode subroutines - Robert O'Callahan",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.8872041795,0.0318900597,1.1765759398,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Types for mobile ambients - Luca Cardelli, Andrew D. Gordon",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.0318900758,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.0318900436,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Trust and partial typing in open systems of mobile agents - James Riely, Matthew Hennessy",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.9682317824,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.0955483370,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1999,"POPL","Parametric shape analysis via 3-valued logic - Mooly Sagiv, Thomas Reps, Reinhard Wilhelm",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.5245592408,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.5392208785,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","Higher-order unCurrying - John Hannan, Patrick Hicks",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,1.0318900576,0.0318900597,0.0318900597,1.0318900617,0.0318900597
1998,"POPL","Array SSA form and its use in parallelization - Kathleen Knobe, Vivek Sarkar",0.0318900597,0.0318900597,0.0318900597,1.0417697825,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.0220103369,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","Putting pointer analysis to work - Rakesh Ghiya, Laurie J. Hendren",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.0252384394,0.0318900597,0.0318900597,0.0318900597,1.0385416799,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","Edge profiling versus path profiling: the showdown - Thomas Ball, Peter Mataga, Mooly Sagiv",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,6.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","A type system for Java bytecode subroutines - Raymie Stata, Martín Abadi",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,5.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","Javalight is type-safe—definitely - Tobias Nipkow, David von Oheimb",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,3.0318900597,0.0318900597
1998,"POPL","Classes and mixins - Matthew Flatt, Shriram Krishnamurthi, Matthias Felleisen",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,2.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597
1998,"POPL","Manufacturing cheap, resilient, and stealthy opaque constructs - Christian Collberg, Clark Thomborson, Douglas Low",0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,0.0318900597,6.0318900597,0.0318900597
